corp_name,corp_code
케이.에스.케이,529709
케이.에이.티.,526368
케이.엘.이.에스,1285617
케이.엠.씨,349495
케이.엠.에프,304395
케이.엠.피이,964638
케이.와이건설,658481
케이.이.씨,664367
케이.이.티.,412038
케이.제이,1292024
케이.제이시스템,1496569
케이.제이화학,535083
케이.티.에이,341581
케이.피.씨,152446
케이가양신도,1417748
케이개발,839590
케이건설,1461572
케이고운세교제이차,1627275
케이고운세교제일차,1627099
케이글로벌일반사모부동산투자제2호,1484625
케이글로벌자산운용,1573433
케이글로벌제사차,1045213
케이글로벌제삼차,1045204
케이글로벌제이차,1045198
케이글로벌제일차,1009983
케이글로벌파트너스제일차,1010068
케이나인,535816
케이넌개발,1223608
케이네트워크,1475520
케이네트웍스,1497540
케이넷,665117
케이뉴스타트제10차,1542211
케이뉴스타트제11차,1542220
케이뉴스타트제12차,1578614
케이뉴스타트제13차,1599219
케이뉴스타트제14차,1599307
케이뉴스타트제15차,1667343
케이뉴스타트제16차,1667495
케이뉴스타트제17차,1667389
케이뉴스타트제4차,1412178
케이뉴스타트제6차,1514892
케이뉴스타트제7차,1514917
케이뉴스타트제8차,1542196
케이뉴스타트제9차,1542202
케이뉴스타트제이차,1314557
케이더불유피티,644798
케이더블류산업,970949
케이더블유가림,1588912
케이더블유가림유동화제일차,1588930
케이더블유개발,1551431
케이더블유광명,1591040
케이더블유그린제사차,1691739
케이더블유그린제이차,1691650
케이더블유기우산업,1464977
케이더블유뉴클리어콤포넌트,821449
케이더블유디에이치제일차,1605732
케이더블유로직스,1106338
케이더블유메트로뷰,1501649
케이더블유베스트,1423509
케이더블유북스,1463905
케이더블유스카이제삼차,1326738
케이더블유스카이제이차,1334597
케이더블유스카이제일차,1244799
케이더블유씨,1629404
케이더블유에스더블유,1404346
케이더블유에스지제일차,1244577
케이더블유에스타워,1354643
케이더블유에이알제일차,1605769
케이더블유엠산업기술,1030017
케이더블유와이비제일차,1627707
케이더블유인베스트제일차,1158252
케이더블유인천제일차,1569607
케이더블유자유제일차,1354458
케이더블유제일차,1128756
케이더블유케이에이치,1144806
케이더블유티지,1627123
케이더블유티피제일차,1486119
케이더블유판다,1095458
케이더블유퍼스트,1430509
케이더블유평택,1354306
케이더블유포트폴리오제일차,1587001
케이더블유프랑크제일차,1420681
케이더블유화양제이차,1690749
케이더블유화양제일차,1690721
케이드라이브,1598663
케이드림,626756
케이디,1109195
케이디,1330801
케이디개발,815165
케이디건설,610791
케이디건설,870214
케이디건설,914466
케이디경서개발,763233
케이디국토개발,575911
케이디글로벌,1382123
케이디기술투자,682150
케이디넷,160126
케이디노블제일차,1321520
케이디데니스패션,1029969
케이디도시개발,1140581
케이디도시개발,1648977
케이디도시건설,1072703
케이디도시건설,1267994
케이디드림제일차,1426667
케이디디아이코리아,351108
케이디라인,440925
케이디랩,1547863
케이디론,807917
케이디리빙,975537
케이디링크,493963
케이디마린,671880
케이디마켓,1629237
케이디메카텍,1044348
케이디벨로퍼,1382239
케이디비미래비젼제사차,1083569
케이디비미래비젼제삼차,1083550
케이디비미래비젼제오차,1262430
케이디비미래비젼제이차,1039577
케이디비미래성장에이비씨피제일차,1483273
케이디비밸류제육호,845175
케이디비밸류제이호사모투자전문회사,629850
케이디비밸류제일호사모투자전문회사,564298
케이디비밸류제칠호사모투자전문회사,1125449
케이디비벤처엠앤에이사모투자전문회사,633303
케이디비벨류제육호사모투자전문회사,843742
케이디비블루오션유동화전문유한회사,810674
케이디비블루오션제이차,1045222
케이디비비즈,1476884
케이디비생명보험,104069
케이디비씨이앤애그로사모투자전문회사,1047275
케이디비씨이음제사호기업재무안정사모투자,1162510
케이디비원유동화전문유한회사,383143
케이디비이에스지제사차,1692534
케이디비이에스지제삼차,1618824
케이디비이에스지제이차,1612972
케이디비이에스지제일차,1595338
케이디비인베스트먼트,1390195
케이디비인베스트먼트제일호,1392555
케이디비인프라자산운용,777962
케이디비중소중견메자닌사모투자,1335675
케이디비트리니티디에이치아이씨사모투자전문회사,1051144
케이디비파트너스,1055724
케이디사이언스,917311
케이디세코,321222
케이디스틸,971674
케이디스포츠,1373019
케이디시스템,1172429
케이디씨,616397
케이디씨,658296
케이디씨,1575741
케이디씨,872878
케이디씨건설,1640081
케이디씨네트웍스,159777
케이디씨스텝스,340281
케이디씨정보통신,1029747
케이디씨제일차,1558452
케이디씨텔레콤,282330
케이디아이디,480899
케이디아이씨제일차,1312249
케이디알,406152
케이디알한국기업서비스,893640
케이디알홀딩스,1549278
케이디앤비,588298
케이디에듀포레,1165313
케이디에스,250058
케이디에스디앤티,1329568
케이디에스에스,431565
케이디에스인텍,617660
케이디에스플러스,1421510
케이디에이,692999
케이디에이치파트너스,1281453
케이디에프,1075630
케이디에프,873646
케이디에프에스,875927
케이디에프제사차유동화전문유한회사,897099
케이디에프제삼차유동화전문유한회사,845865
케이디에프제오차유동화전문유한회사,897211
케이디에프제육차유동화전문유한회사,930899
케이디에프제이차유동화전문유한회사,842220
케이디에프제일차유동화전문유한회사,780984
케이디에프제칠차유동화전문유한회사,945624
케이디엔씨,1072509
케이디엔지니어링건축사사무소,1221363
케이디엘,486954
케이디엘,1657559
케이디엘씨앤씨,1541878
케이디엘파트너스,1541887
케이디엠,817154
케이디엠씨,1548181
케이디엠아이앤씨,520665
케이디엠텍,808819
케이디이건설,490337
케이디이노베이션,415044
케이디이에너지,815457
케이디이컴,698009
케이디인베스트먼트,1431003
케이디전자,410517
케이디정보기술,836548
케이디정평제삼차,1316652
케이디정평제이차,1316634
케이디정평제일차,1316625
케이디제이테크놀로지,1371163
케이디제이플러스,1534212
케이디종합개발,1450080
케이디종합건설,1547456
케이디종합건설,678324
케이디지,1077090
케이디지엔지니어링,524069
케이디지엠,583187
케이디지엠텍,183215
케이디케이,1567016
케이디켐,1280755
케이디켐,370918
케이디코퍼레이션,762012
케이디탱크터미널,1531862
케이디텍,1646942
케이디텍,1106471
케이디티,608574
케이디티다이아몬드,1658488
케이디티홀딩스,1640285
케이디파워,270089
케이디파워텍,1075834
케이디파인켐,244260
케이디파트너스,528533
케이디팩,1404939
케이디페트로,1565771
케이디프랜지,834683
케이디프레야피에프브이,675026
케이디피,672117
케이디피피제사차,1354397
케이디피피제삼차,1181524
케이디피피제오차,1474239
케이디피피제이차,1216097
케이디피피제일차,1150719
케이디홀딩스,1697566
케이디환경,1481859
케이라인,939401
케이라인마리타임코리아,415956
케이라인홀딩스,1277627
케이랜드마크제사차,1597992
케이레포츠,1260061
케이렌터카,1220498
케이로스,1433560
케이로지스필드고양피에프브이,1680681
케이로지스필드이천마장피에프브이,1672813
케이리얼티유에스제1호위탁관리부동산투자회사,1184549
케이리얼티임대주택제1호위탁관리부동산투자회사,1068427
케이리얼티임대주택제2호위탁관리부동산투자회사,1162468
케이리얼티임대주택제3호위탁관리부동산투자회사,1437362
케이리얼티임대주택제5호위탁관리부동산투자회사,1592085
케이리얼티재팬제1호위탁관리부동산투자회사,1118467
케이리얼티제10호위탁관리부동산투자회사,1362642
케이리얼티제11호위탁관리부동산투자회사,1592003
케이리얼티제1호기업구조조정부동산투자회사,898812
케이리얼티제2호기업구조조정부동산투자회사,976961
케이리얼티제3호위탁관리부동산투자회사,981626
케이리얼티제4호기업구조조정부동산투자회사,1031663
케이리얼티제5호위탁관리부동산투자회사,1031672
케이리얼티제6호위탁관리부동산투자회사,1037870
케이리얼티제8호위탁관리부동산투자회사,1169328
케이리유동화전문유한회사,1050224
케이리츠,1581812
케이리츠투자운용,647786
케이리치제일차,1517172
케이마스터제이차,1580886
케이마켓,920485
케이맥,341925
케이맥,297961
케이맥스,998121
케이머스,1370410
케이머스원,1056370
케이메이드,980733
케이메트로,877688
케이멕,306117
케이모아검단제일차,1499803
케이몰드,1413672
케이물류,1593039
케이뮐러,609102
케이미트,157007
케이미트광주,1428869
케이미트선왕,1494871
케이미트에프앤비,1692163
케이바스,1233951
케이바이오글로벌헬스케어사모투자,1616181
케이박스,100744
케이박스,1391699
케이밸류,1084081
케이밸류앤파트너스,1381443
케이뱅크,1203312
케이벡붕따우,927646
케이벡코리아,988911
케이벤처그룹,1261954
케이브랜즈,867593
케이브랜즈,1024663
케이브이머티리얼즈,1519602
케이브이사호투자,1397639
케이브이삼호투자,1325322
케이브이씨넷,293682
케이브이씨창업투자,293691
케이브이아이,1388765
케이브이앤,628082
케이브이엠,1489587
케이브이엠,1019698
케이브이오호투자,1622447
케이브이지제1호위탁관리부동산투자회사,843946
케이브이지제2호기업구조조정부동산투자회사,906652
케이브이티,1011410
케이블루밍제일차,1528071
케이블웨이커뮤니케이션즈,274012
케이블카서비스,1468733
케이블텍,867618
케이비감일제일차,1612796
케이비강남오피스제1호위탁관리부동산투자회사,1391325
케이비개발,1305373
케이비개발,1174366
케이비개발,1679250
케이비건설,1678552
케이비경산로지스틱스위탁관리부동산투자회사,1532232
케이비골든라이프케어,1215982
케이비광안2구역제일차,1405035
케이비국민카드,857392
케이비국민카드제구차유동화전문유한회사,1675625
케이비국민카드제사차유동화전문유한회사,1255908
케이비국민카드제삼차유동화전문유한회사,1204560
케이비국민카드제오차유동화전문유한회사,1324031
케이비국민카드제육차유동화전문유한회사,1388604
케이비국민카드제이차유동화전문유한회사,1048007
케이비국민카드제일차유동화전문유한회사,885863
케이비국민카드제칠차유동화전문유한회사,1490990
케이비국민카드제팔차유동화전문유한회사,1599927
케이비국보,1487437
케이비그라운드,1375549
케이비그레이트29제일차,1687736
케이비그레이트베어제일차,1514306
케이비금정힐,1483130
케이비김포로지스틱스기업구조조정부동산투자회사,1204506
케이비대전둔산리테일기업구조조정부동산투자회사,1396898
케이비더블유,1551723
케이비데이타시스템,204749
케이비동삼2구역제일차,1332401
케이비동자민간임대위탁관리부동산투자회사,1074048
케이비드림투게더제3호기업인수목적,1089961
케이비디앤씨,1098251
케이비디타워제일차,1489639
케이비리브엘제일차,1508943
케이비마포제이차,1612583
케이비마포제일차,1612592
케이비메탈,100300
케이비명지제일차,1600807
케이비모기지론제일차유동화전문유한회사,679192
