에이치와이티씨,00885906,148930,10095213
에이치케이,00235183,044780,18505787
HK이노엔,01012066,195940,28904499
HPSP,01288827,403870,20099214
에이치피오,01068737,357230,19938160
에이테크솔루션,00384887,071670,10000000
에이텍,00256502,045660,8260000
에이텍티앤,01099861,224110,5340000
에이트원,01110076,230980,74415819
에이티넘인베스트,00161462,021080,48000000
에이티세미콘,00458562,089530,72278403
에이팩트,00667425,200470,42362093
에이프로,00604268,262260,14440643
에이프로젠 H&G,00653194,109960,178695217
에이프릴바이오,01375822,397030,10561025
AP시스템,01203808,265520,15281421
APS홀딩스,00296078,054620,20394221
AP위성,00874803,211270,15082304
에이피티씨,00544577,089970,23980595
에치에프알,01108442,230240,13489026
에코마케팅,01029394,230360,32368029
에코바이오,00287812,038870,11804087
에코캡,00870481,128540,26690460
에코프로,00536541,086520,25146591
에코프로비엠,01160363,247540,97801344
에코프로에이치엔,01566248,383310,15304932
에코플라스틱,00139153,038110,34169370
에프알텍,00442561,073540,11400000
에프앤가이드,00331016,064850,12080000
에프앤리퍼블릭,00390408,064090,13576729
FSN,01061497,214270,31678136
에프에스티,00223434,036810,21756789
에프엔씨엔터,00925295,173940,15208397
에프엔에스테크,00476036,083500,8490722
엑사이엔씨,00360577,054940,33173548
엑서지21,00351454,043090,49633080
엑세스바이오,00956028,950130,36315527
엑셈,01042085,205100,36382273
엑스큐어,00683007,070300,7366074
엑시콘,00611736,092870,10476127
엔바이오니아,00964595,317870,7875151
엔브이에이치코리아,00146436,067570,32824712
엔비티,01051065,236810,16975426
엔시스,01310773,333620,10556344
엔시트론,00641393,101400,47203978
엔에스엔,00180865,031860,84641617
엔에이치스팩20호,01573974,391060,25500000
엔에이치스팩22호,01576713,396770,6440000
엔에이치스팩23호,01619513,422040,7160000
엔에이치스팩24호,01674538,437780,5030000
엔에이치스팩25호,01674468,438580,3020000
엔에이치스팩26호,01675254,439410,8800000
NHN벅스,00645089,104200,14827550
NHN한국사이버결제,00357740,060250,40160611
엔에프씨,01217829,265740,8931800
NE능률,00363927,053290,16526307
엔젠바이오,01397903,354200,12502912
엔젯,01587056,419080,10517817
엔지스테크널러지,01084364,208860,11443863
엔지켐생명과학,00606886,183490,84288078
엔케이맥스,00977650,182400,39782479
엔켐,01011526,348370,15812315
엔텔스,00415707,069410,10244824
엔투텍,01105621,227950,91571575
엔피,01276901,291230,41311061
엔피디,00876643,198080,21535185
엔피케이,00108490,048830,18723923
엘디티,00540571,096870,6678400
엘비루셈,00527011,376190,24600000
엘비세미콘,00412348,061970,43784592
엘아이에스,00670085,138690,23268260
엘앤씨바이오,01181515,290650,22684891
엘앤에프,00398701,066970,35929616
엘앤케이바이오,00918222,156100,13405659
엘엠에스,00494218,073110,8895755
엘오티베큠,00484682,083310,17810033
엘컴텍,00242712,037950,84447519
엘티씨,00866062,170920,8064765
엠게임,00397058,058630,19543877
엠로,00396925,058970,11212120
엠벤처투자,00136642,019590,84658849
엠아이텍,00531829,179290,32079008
엠에스씨,00121154,009780,17600000
엠에스오토텍,00259545,123040,43647846
엠에프엠코리아,01384477,323230,30271660
엠케이전자,00121686,033160,21807689
엠투아이,00670766,347890,16798204
엠투엔,00143226,033310,40342231
엠플러스,01150931,259630,12282402
엠피대산,00390860,065150,125282405
엠피씨플러스,00302078,050540,5118559
연우,00372253,115960,12398000
영림원소프트랩,00532129,060850,8131000
영신금속,00140858,007530,19174452
영우디에스피,00569646,143540,44599895
영창케미칼,00619507,112290,10110545
영풍정밀,00141389,036560,15750000
영화테크,00659976,265560,10690180
예림당,00259934,036000,23034277
예선테크,01166109,250930,33000440
예스24,00362858,053280,25000000
예스티,00530556,122640,18051850
오가닉티코스메틱,01169434,900300,185263481
오공,00220969,045060,16941974
오디텍,00529815,080520,11746609
오로라,00141556,039830,10762890
오로스테크놀로지,01016479,322310,9366542
오르비텍,00297989,046120,27068824
오리엔탈정공,00141608,014940,45573661
오리엔트정공,00300405,065500,31742912
오리콤,00141671,010470,11975050
오비고,00494546,352910,12053493
오상자이엘,00226547,053980,17747882
오성첨단소재,00350048,052420,72167744
오션브릿지,01113754,241790,10002634
오스코텍,00263654,039200,36606525
오스템,00175173,031510,28000000
오스템임플란트,00341916,048260,14888694
오에스피,01491607,368970,9346160
오이솔루션,00571483,138080,10624095
오킨스전자,00543107,080580,17679298
오텍,00397289,067170,15391605
오토앤,01084294,353590,12875570
오파스넷,00867849,173130,11860430
오픈베이스,00335076,049480,31422383
오픈엣지테크놀로지,01571107,394280,20895524
오하임아이엔티,01335453,309930,21224146
올리패스,01070149,244460,28838398
올릭스,01222663,226950,13703160
옴니시스템,00265005,057540,46449355
옵투스제약,00831428,131030,16153162
옵트론텍,00327396,082210,24483945
옵티시스,00660291,109080,5636000
옵티팜,00971726,153710,14669958
YW,00296263,051390,11355368
와이더플래닛,01116502,321820,6908282
YBM넷,00307222,057030,16312697
와이솔,00759294,122990,28186941
와이아이케이,01109539,232140,82045350
와이어블,00250137,065530,52860000
와이엔텍,00190756,067900,18199659
와이엠씨,00870861,155650,19974358
와이엠텍,01215618,273640,10966000
와이엠티,00602172,251370,16314464
와이오엠,00370200,066430,16410366
와이제이엠게임즈,01035678,193250,57427776
와이즈버즈,01236532,273060,50459582
와이지-원,00139719,019210,30573819
와이지엔터테인먼트,00613318,122870,18650709
YTN,00200275,040300,42000000
와이팜,01015160,332570,37341356
와토스코리아,00455875,079000,7200000
우리기술,01640300,032820,150625104
우리기술투자,00231664,041190,84000000
우리넷,00664048,115440,9797593
우리로,00296005,046970,32049634
우리바이오,00369107,082850,47996578
우리산업,01077577,215360,9132163
우리산업홀딩스,00359623,072470,18887341
우리손에프앤지,00413417,073560,69237643
우리엔터프라이즈,00155692,037400,26223346
우리이앤엘,00815095,153490,51480000
우림피티에스,00567222,101170,13500000
우수AMS,00301422,066590,36624525
우양,00486875,103840,14258000
우원개발,00363246,046940,18074350
우정바이오,01065013,215380,12957511
우주일렉트로,00390903,065680,9934220
우진비앤지,00103547,018620,28889293
원바이오젠,01326224,307280,36454408
원방테크,00304076,053080,12999807
원익,00210980,032940,18193230
원익머트리얼즈,00623661,104830,12608000
원익IPS,01135941,240810,49083901
원익큐브,00128175,014190,35399906
원익QnC,00468374,074600,26288000
원익피앤이,00785475,217820,43454559
원익홀딩스,00216647,030530,77237981
원일특강,00143907,012620,4400000
원준,01459212,382840,15060573
원텍,00311270,336570,87036951
원티드랩,01441611,376980,9438136
원풍,00144012,008370,12000000
원풍물산,00144021,008290,40693679
월덱스,00580065,101160,16510993
웨이버스,01473179,336060,46685200
웨이브일렉트로,00526696,095270,14971256
웰크론,00362159,065950,28231302
웰크론한텍,00487546,076080,21459348
웹스,00864338,196700,14364144
웹젠,00405320,069080,35310884
웹케시,00323868,053580,13786248
위니아,00300557,071460,35967295
위니아에이드,01175499,377460,15393405
위닉스,00293886,044340,17873425
위더스제약,00765851,330350,13192778
위드텍,00925587,348350,10183600
위메이드,00444329,112040,33796962
위메이드맥스,00643656,101730,33295292
위메이드플레이,00815767,123420,11469842
위세아이텍,00374738,065370,6575874
위즈코프,00264228,038620,66546465
위지윅스튜디오,01276327,299900,42762221
위지트,00258360,036090,97936832
윈스,00868705,136540,13864162
윈텍,01359815,320000,18499148
윈팩,00536286,097800,59584496
윈하이텍,00910840,192390,10656896
윌링스,00863038,313760,5687667
윙스풋,01405585,335870,15345909
윙입푸드,01328639,900340,47973428
유네코,00127699,064510,10117010
유니셈,00260569,036200,30664223
유니슨,00144243,018000,122248023
유니온커뮤니티,00408266,203450,14679007
유니크,00147152,011320,19320695
유니테스트,00540447,086390,21134126
유니테크노,00531865,241690,25011565
유니트론텍,00879020,142210,18804562
유라테크,00201742,048430,11520000
유바이오로직스,00927558,206650,36444807
유비벨록스,00592653,089850,7115697
유비온,00531078,084440,19712800
유비케어,00220057,032620,52197139
유비쿼스,01203376,264450,10245706
유비쿼스홀딩스,00411385,078070,18696628
유성티엔에스,00173999,024800,31278618
유신,00144650,054930,3000000
UCI,00215976,038340,12465789
유아이디,00400121,069330,14191091
유아이엘,00256380,049520,21784936
유안타제10호스팩,01670675,435380,5730000
유안타제8호스팩,01504910,367480,6490000
유안타제9호스팩,01663639,430700,5240000
유에스티,01196313,263770,23700172
유일로보틱스,01152586,388720,8580846
유일에너테크,01368637,340930,10674744
유진기업,01495986,023410,77310863
유진스팩6호,01514519,373340,3020000
유진스팩7호,01569838,388800,5010000
유진스팩8호,01601222,413630,5920000
유진스팩9호,01678835,442130,3460000
유진로봇,00234227,056080,37512152
유진테크,00531014,084370,22916042
유테크,00923826,178780,34820984
유티아이,00961774,179900,16286895
유틸렉스,01110678,263050,36762855
육일씨엔에쓰,00843900,191410,9728022
윤성에프앤씨,00925374,372170,7979048
율호,00583026,072770,54519243
이건홀딩스,00184889,039020,22584709
이글루,00364847,067920,10996119
이글벳,00145473,044960,12641883
이노뎁,01264872,303530,7339299
이노룰스,01341630,296640,5141760
이노메트리,01258710,302430,9833208
이노시스,00346610,056090,78478706
이노와이어리스,00462121,073490,6737544
이노인스트루먼트,01065679,215790,40283149
이노테라피,01110182,246960,5423149
이녹스,00494476,088390,9385844
이녹스첨단소재,01237540,272290,20125658
이니텍,00353610,053350,19790916
이라이콤,00137289,041520,12188730
이랜시스,01199189,264850,29025672
이랜텍,00206659,054210,25291210
이루다,01142400,164060,17491075
이루온,00390514,065440,27275020
이미지스,00694942,115610,15328276
이베스트스팩5호,01436336,349720,3620000
이베스트투자증권,00330424,078020,55481190
EV수성,00243979,084180,62675785
이브이첨단소재,00533924,131400,64134882
이삭엔지니어링,01135640,351330,8288520
이상네트웍스,00454399,080010,10000000
이수앱지스,00526872,086890,33182668
이스트소프트,00273420,047560,11376432
이스트아시아홀딩스,00799070,900110,291932050
이씨에스,00400060,067010,12294000
이엔드디,00619640,101360,10608636
이엔에프테크놀로지,00530185,102710,14287836
이엔코퍼레이션,00389998,066980,45069982
이엘피,00374020,063760,9325130
이엠넷,00616290,123570,22276078
이엠앤아이,00475718,083470,20538618
이엠코리아,00526951,095190,42581037
이엠텍,00541163,091120,17132936
이오테크닉스,00246417,039030,12319550
이오플로우,01274310,294090,30303521
EDGC,01182550,245620,84075931
이원컴포텍,00409140,088290,23350862
이즈미디어,00861720,181340,20058966
EG,00261054,037370,8624972
이지바이오,01480568,353810,34191720
이지케어텍,00490090,099750,6386000
이지트로닉스,01140837,377330,8099454
이지홀딩스,00242378,035810,65145845
이큐셀,00818472,160600,27472451
이크레더블,00634728,092130,12043600
이트론,00480756,096040,641131295
이퓨쳐,00788737,134060,4769250
이화공영,00145668,001840,19805760
이화전기,00145738,024810,123008045
인바디,00269922,041830,13683782
인바이오,00367871,352940,10867730
인베니아,00409371,079950,23200000
인벤티지랩,01516456,389470,8205348
인산가,01243161,277410,32383349
인선이엔티,00375931,060150,46563612
인성정보,00229021,033230,39215380
인지디스플레,00265421,037330,43885224
인지소프트,00641171,100030,3283714
인카금융서비스,01013694,211050,10275960
인콘,00475976,083640,58035312
인크로스,00819073,216050,12843222
인탑스,00226866,049070,17200000
인터로조,00604426,119610,13216478
인터엠,00145914,017250,21045467
인터플렉스,00369170,051370,23327472
인텍플러스,00479787,064290,12755962
인텔리안테크,00664181,189300,9183669
인트로메딕,00661157,150840,38234020
인트론바이오,00292434,048530,34150762
인포마크,00861997,175140,8772174
인포바인,00491415,115310,3192883
인포뱅크,00243757,039290,8693978
인피니트헬스케어,00435969,071200,24396458
인화정공,00482426,101930,9331705
일승,00879242,333430,30726747
일신바이오,00385415,068330,44216140
일야,00146427,058450,33370000
일지테크,00146560,019540,13513500
일진파워,00485177,094820,15078709
잉글우드랩,01165739,950140,19867866
잉크테크,00261656,049550,19606277
자비스,01174038,254120,22182217
자연과환경,00418379,043910,81379556
자이글,01020524,234920,13530910
자이언트스텝,01264438,289220,21996222
장원테크,00659684,174880,21906325
재영솔루텍,00147082,049630,81945553
저스템,01383229,417840,7072225
전진바이오팜,00632793,110020,6840000
정다운,01047415,208140,32684246
정상제이엘에스,00287788,040420,15677552
정원엔시스,00147772,045510,32209292
제너셈,00666204,217190,8769174
제넥신,00545929,095700,25144982
제넨바이오,00408956,072520,43984470
제노레이,00799539,122310,14553844
제노코,01014718,361390,7500789
제놀루션,01062177,225220,9590835
제닉,00624998,123330,7000000
제로투세븐,00563837,159580,20032636
제룡산업,00899556,147830,20000000
제룡전기,00185356,033100,16062409
제우스,00442570,079370,10384000
JW신약,00110431,067290,46127437
제이브이엠,00361381,054950,12089892
제이스코홀딩스,00148531,023440,37225859
제이스텍,00493185,090470,14597808
제이시스메디칼,01267602,287410,71299472
제이씨케미칼,00664853,137950,22267814
제이씨현시스템,00223513,033320,19114432
제이아이테크,01367586,417500,8196186
제이앤티씨,00447575,204270,57848466
제이에스티나,00120289,026040,16503790
제이엔케이히터,00442154,126880,23204903
제이엘케이,01153293,322510,15332358
제이엠아이,00222435,033050,32579342
제이엠티,00533508,094970,16748240
JYP Ent.,00258689,035900,35497492
제이웨이,00359474,058420,3610839
제이티,00867113,089790,10315513
JTC,01041828,950170,35005517
제일바이오,00185505,052670,29129064
제일전기공업,00148470,199820,11110000
제일테크노스,00148595,038010,9000000
제주맥주,01230255,276730,57181671
제주반도체,00447487,080220,34442833
제테마,01222867,216080,17813259
젠큐릭스,01051472,229000,6668588
젬백스,00492894,082270,39857956
젬백스링크,00392691,064800,83747117
조광ILI,00291860,044060,95732184
조아제약,00231831,034940,30979827
조이시티,00397252,067000,68513739
좋은사람들,00205003,033340,96950558
주성엔지니어링,00252135,036930,48249212
아모센스,01012987,357580,11200076
오스테오닉,01082348,226400,17139354
제노포커스,00983916,187420,22525010
줌인터넷,01128622,239340,26979634
중앙디앤엠,00347716,051980,36665229
중앙백신,00415327,072020,9960000
중앙에너비스,00149770,000440,6227130
지나인제약,00477257,078650,4078777
지노믹트리,01108248,228760,21026204
지놈앤컴퍼니,01276026,314130,14079521
지니너스,01494154,389030,32607945
지니뮤직,00223762,043610,58115438
지니언스,00962223,263860,9444600
지니틱스,01318933,303030,35745668
지더블유바이텍,00257149,036180,49193587
지란지교시큐리티,01047169,208350,8838549
지씨셀,01010642,144510,15800344
지아이텍,01311310,382480,39357140
지앤비에스엔지니어링,00958327,382800,7578243
지어소프트,00389110,051160,15474430
지에스이,00351995,053050,29987597
GH신소재,00491938,130500,14545052
지엔씨에너지,00626464,119850,16448909
지엔원에너지,01228515,270520,31208908
지엔코,00258102,065060,98008044
지엘팜텍,01042359,204840,62104061
지오엘리먼트,00668965,311320,6307280
지투파워,01462605,388050,18217551
지티지웰니스,01031229,219750,19111631
진로발효,00170877,018120,6621120
진매트릭스,00552992,109820,20393640
진바이오텍,00491053,086060,8610587
진성티이씨,00174208,036890,22482268
진시스템,01437858,363250,6920780
진양제약,00150536,007370,12000000
차바이오텍,00525679,085660,56268318
차백신연구소,01141599,261780,26429162
크리스탈신소재,01107665,900250,95891039
참좋은여행,00606770,094850,14000000
창해에탄올,00123523,004650,9190885
천보,00897752,278280,10000000
청담글로벌,01534577,362320,20551290
체리부로,00216434,066360,46872529
초록뱀미디어,00299464,047820,21712702
초록뱀이앤엠,00814786,131100,26833204
초록뱀컴퍼니,00349811,052300,115080002
칩스앤미디어,00579971,094360,9640315
카나리아바이오,00164618,016790,46865443
카스,00152260,016920,26493538
카이노스메드,01263527,284620,27922396
카카오게임즈,01137383,293490,82281614
카페24,00260879,042000,22497198
캐리소프트,01267222,317530,6961196
캐스텍코리아,00302582,071850,16569188
캠시스,00330044,050110,73824118
커머스마이너,01075126,223310,15312136
컬러레이,01236286,900310,64041675
컴투스,00476498,078340,12866420
컴투스홀딩스,00535746,063080,6595192
컴퍼니케이,00598198,307930,15610000
케스피온,00479705,079190,31784197
케어랩스,01187148,263700,18215398
케어젠,00549891,214370,10743000
케이디켐,00370918,221980,4034800
골든센츄리,01168143,900280,205404288
KBI메탈,00158024,024840,32950848
케이비제20호스팩,01418543,342550,6501000
케이비제21호스팩,01621280,424140,7710000
케이비제22호스팩,01672053,436530,5220000
케이비제23호스팩,01676989,440200,6125000
KBG,00876166,318000,8229825
케이사인,01003040,192250,70671257
KCC건설,00105466,021320,21400000
KCI,00265041,036670,11270000
케이씨에스,00441650,115500,12000000
케이씨티,00441447,089150,17150000
케이씨피드,00101752,025880,16715858
케이아이엔엑스,00603348,093320,4880000
케이에스피,00328191,073010,36192257
KH 건설,01097906,226360,123620531
KH바텍,00378628,060720,23677442
KH 전자,00125965,111870,159959822
KX,00657987,122450,45335964
KX하이텍,00276834,052900,51628046
케이엔더블유,00606664,105330,12135382
KNN,00208134,058400,132429720
케이엔제이,00769158,272110,7945395
케이엘넷,00246620,039420,24154730
케이엠,00242934,083550,11251616
케이엠더블유,00226352,032500,39820883
케이엠제약,01095704,225430,27887050
케이옥션,00668600,102370,27174135
KG모빌리언스,00405278,046440,38825568
KG이니시스,00264547,035600,27904434
KG ETS,00366137,151860,36000000
KT서브마린,00225742,060370,21900000
케이티알파,00260958,036030,49019283
케이프,00152437,064820,30901728
케이피에스,01037214,256940,18748658
케이피에프,00157636,024880,19926733
KPX생명과학,00532059,114450,15000000
케이피엠테크,00206686,042040,162839307
케이피티유,00357607,054410,5060000
케일럼,00961507,258610,22146762
켄코아에어로스페이스,01158553,274090,12247648
켐온,00891527,217600,63861340
켐트로닉스,00371485,089010,14858157
켐트로스,01089350,220260,26558307
코나아이,00349732,052400,15559118
코난테크놀로지,00601988,402030,5680444
코닉오토메이션,01573284,391710,40213222
코다코,00295857,046070,39064256
코데즈컴바인,00329093,047770,37842602
코드네이처,00501970,078940,39412175
코디,00308559,080530,28291298
코렌텍,00541437,104540,12348320
코리아나,00152589,027050,40000000
코리아센터,00540340,290510,114534446
코리아에셋투자증권,00304915,190650,6388000
코리아에프티,00803425,123410,27841064
코맥스,00268118,036690,15593077
코메론,00152783,049430,9048000
코미코,00997812,183300,10020447
코미팜,00187415,041960,64185876
코세스,00365934,089890,16584962
코센,00116426,009730,25190018
코스나인,00442455,082660,55571175
코스맥스엔비티,00656289,222040,20628000
코스메카코리아,00763473,241710,10680000
코스온,00402989,069110,23940660
코아스템,00989664,166480,15932133
코아시아,00271501,045970,26314876
코아시아옵틱스,01031502,196450,41232626
코엔텍,00197476,029960,50000000
코오롱생명과학,00525642,102940,11412356
코오롱티슈진,01245062,950160,68890050
코원플레이,00361266,056000,19720225
코웰패션,00155948,033290,88500234
코위버,00360674,056360,9796800
코윈테크,01211232,282880,9750373
코이즈,00807397,121850,19614175
코콤,00187725,015710,17530500
코텍,01614679,052330,15574552
코퍼스코리아,01364297,322780,36232911
코프라,00599595,126600,29535894
콜마비앤에이치,01032404,200130,29543558
쿠콘,01311055,294570,10254685
퀀타매트릭스,01311286,317690,16479411
큐라클,01397772,365270,13789968
큐렉소,00356802,060280,38907090
큐로컴,00346407,040350,125973472
큐로홀딩스,00296324,051780,124422450
큐리언트,01042650,115180,11523071
큐브엔터,00985686,182360,13804687
큐알티,01033591,405100,3984556
큐에스아이,00411446,066310,9271621
큐캐피탈,00267942,016600,178247112
크레버스,00525882,096240,11543764
크로바하이텍,00260611,043590,35755643
크루셜텍,00618401,114120,2296131
크리스에프앤씨,00522007,110790,11715480
크리스탈지노믹스,00407814,083790,70746486
크린앤사이언스,00185222,045520,6500000
클라우드에어,00232821,036170,61365626
클래시스,01061327,214150,64776702
클리노믹스,01201970,352770,13620141
클리오,00957735,237880,18071353
키네마스터,00535375,139670,13546307
키움제6호스팩,01616808,413600,3430000
키움제7호스팩,01667592,433530,4105000
키이스트,00353762,054780,19547793
타이거일렉,00617314,219130,6314290
탑머티리얼,01360875,360070,7984343
탑엔지니어링,00366845,065130,15976257
탑코미디어,00608699,134580,13113585
태광,00153375,023160,26500000
태성,01366000,323280,24142230
태양,00186717,053620,8600000
태웅,01697593,044490,20007381
태웅로직스,00562245,124560,38416584
테고사이언스,00926522,191420,8108834
테라사이언스,00373021,073640,82842305
테라젠이텍스,00249894,066700,32474435
테스,00524421,095610,19768226
테크윙,00535676,089030,37353645
텔레칩스,00423177,054450,13855911
텔레필드,00560122,091440,9973631
텔콘RF제약,00608802,200230,108604300
토박스코리아,01064069,215480,9614957
토비스,00390365,051360,16417058
토탈소프트,00355089,045340,8558040
톱텍,00531917,108230,38023245
투비소프트,00596260,079970,46676778
툴젠,00547510,199800,7885094
트루윈,00766106,105550,44332472
트윔,01217014,290090,7357424
특수건설,00186939,026150,17546331
티라유텍,01309388,322180,5491250
티로보틱스,00867098,117730,14230497
티비씨,00204642,033830,100000000
티사이언티픽,00372688,057680,55448455
티쓰리,00609661,204610,65587752
티씨케이,00245472,064760,11675000
티앤알바이오팹,01109937,246710,21194418
티앤엘,00608440,340570,8128000
티에스넥스젠,00317487,043220,107901779
티에스아이,01139035,277880,18643352
티에스이,00372226,131290,11061429
TS인베스트먼트,00778235,246690,39245879
TS트릴리온,01353024,317240,94447625
티에프이,01035368,425420,11381000
티엘비,00920379,356860,9832630
티엘아이,00261887,062860,9872720
티움바이오,01335930,321550,23984526
TJ미디어,00201733,032540,13931609
TKG애강,00140061,022220,51794579
티케이케미칼,00693554,104480,90895434
티플랙스,00497631,081150,24268402
티피씨글로벌,00578538,130740,11276679
TPC,00108649,048770,15697991
팅크웨어,00438036,084730,10425682
파나진,00172079,046210,32136660
파나케이아,00353018,058530,18078428
파라다이스,01693445,034230,90942672
파라텍,00105138,033540,73175379
파루,00266934,043200,41804315
파마리서치,00970453,214450,10111930
파멥신,00972293,208340,25678786
파버나인,00429694,177830,14288753
파세코,00238153,037070,20000000
파수,00638487,150900,11634922
파워넷,00231354,037030,17662552
파워로직스,00269612,047310,34420982
파이버프로,01513440,368770,32854225
파이오링크,00492353,170790,6856330
파인디앤씨,00350020,049120,30121693
파인디지털,00264732,038950,10210765
파인엠텍,01686755,441270,32530934
파인테크닉스,00755739,106240,15923057
파인텍,01304727,131760,42666974
파커스,00384762,065690,14049331
파크시스템스,00244747,140860,6947059
파트론,00490151,091700,58918214
판타지오,00231691,032800,96046170
팜스빌,00986898,318010,7929338
팜스토리,00192499,027710,111416600
패션플랫폼,01101041,225590,26636713
팬스타엔터프라이즈,00339072,054300,59134025
팬엔터테인먼트,00397191,068050,27694076
팬젠,00962922,222110,10677630
펄어비스,01152470,263750,64235855
펌텍코리아,00761059,251970,12400000
펨트론,00957373,168360,10644142
펩트론,00415868,087010,20626853
포메탈,00188797,119500,11847232
포바이포,01513699,389140,10413235
포스코 ICT,00155212,022100,152034729
포시에스,00939942,189690,9107323
포인트모바일,00962393,318020,12662272
포인트엔지니어링,01179608,256630,57997072
포커스에이치엔에스,01393721,331380,19048582
폴라리스세원,00617998,234100,48001785
폴라리스오피스,00269852,041020,47490070
폴라리스우노,00663669,114630,60775284
푸드나무,01259311,290720,6806034
푸드웰,00165103,005670,10000000
푸른기술,00537832,094940,8361386
푸른저축은행,00124805,007330,15082800
풍강,00155373,093380,9879313
풍국주정,00155452,023900,12600000
풍원정밀,00417167,371950,21040488
퓨런티어,01357446,370090,7965980
퓨쳐켐,01053540,220100,22102155
프럼파스트,00356389,035200,9730590
프레스티지바이오로직스,01258428,334970,61107969
프로스테믹스,01036367,203690,45905096
프로이천,01359736,321260,28192084
프로텍,00325112,053610,11000000
프롬바이오,01217865,377220,14155000
프리시젼바이오,01137295,335810,11575726
프리엠스,00352064,053160,6000000
플라즈맵,01575839,405000,17716898
플래스크,00297448,041590,128236205
플래티어,01454341,367000,8269707
플랜티넷,00490179,075130,16622320
플레이디,00862853,237820,12827140
플레이위드,00138367,023770,8766820
플리토,01237434,300080,5219046
피델릭스,00189538,032580,33132064
피씨디렉트,00297934,051380,7670036
피씨엘,01051092,241820,10569198
피앤씨테크,00525864,237750,6496600
피에스엠씨,00155586,024850,40573626
피에스케이,01637740,319660,28966714
피에스케이홀딩스,00208444,031980,21562395
피에스텍,00155638,002230,19669243
피에이치씨,00410739,057880,118807375
피에이치에이,00155151,043370,21000000
피엔에이치테크,01112889,239890,9206632
피엔케이피부임상연구센타,01290381,347740,30010576
피엔티,00612294,137400,22741198
PN풍년,00133557,024940,10000000
피제이메탈,00829380,128660,24803369
피제이전자,00155735,006140,15000000
피코그램,00604028,376180,18317498
피플바이오,01118281,304840,11752680
피피아이,00403766,062970,9308185
픽셀플러스,00495086,087600,8166558
핀텔,01524507,291810,10807412
필옵틱스,00938721,161580,21989107
핌스,01405390,347770,7818514
핑거,01142075,163730,9305742
핑거스토리,01584934,417180,13216624
하나금융15호스팩,01416457,341160,4710000
하나금융16호스팩,01419384,343510,4010000
하나금융19호스팩,01568875,388220,6310000
하나금융20호스팩,01583397,400560,3050000
하나금융21호스팩,01593242,406760,7410000
하나금융22호스팩,01613281,418170,6010000
하나금융23호스팩,01652970,427950,4830000
하나금융24호스팩,01658266,430230,8004000
하나금융25호스팩,01669475,435620,4302000
하나기술,00601191,299030,7473170
하나마이크론,00445054,067310,47921854
하나머스트7호스팩,01513404,372290,4304000
하나머티리얼즈,00660750,166090,19752674
하림,00857727,136480,106209702
하림지주,00148364,003380,112005621
하이드로리튬,00527491,101670,22333351
하이딥,01505186,365590,137457352
하이로닉,00977641,149980,14104020
하이록코리아,00165060,013030,13613232
하이비젼시스템,00825959,126700,14942112
하이소닉,00542898,106080,13439250
하이제6호스팩,01526949,377400,5407500
하이제7호스팩,01586172,400840,5120000
하이즈항공,00688358,221840,18700561
하이텍팜,00409964,106190,7088782
하인크코리아,01514698,373200,18927000
하츠,00221728,066130,12800000
한국가구,00156442,004590,15000000
한국경제TV,00263371,039340,23000000
한국기업평가,00156956,034950,4540514
한국맥널티,00579139,222980,11031483
한국비엔씨,01179617,256840,67582488
한국선재,00158015,025550,23909198
한국알콜,00158565,017890,21605760
한국유니온제약,00532855,080720,7903728
한국전자금융,00363769,063570,34147728
한국전자인증,00361169,041460,19000000
한국정밀기계,00257732,101680,8404000
한국정보공학,00261957,039740,8018397
한국정보인증,00306454,053300,41776331
한국정보통신,00159342,025770,37444271
한국제10호스팩,01596665,409570,5410000
한국제11호스팩,01672114,436610,6020000
한국캐피탈,00149594,023760,315609576
한국컴퓨터,00303396,054040,16071290
한국큐빅,00160010,021650,16350563
한국테크놀로지,00355548,053590,154734426
한국파마,00187770,032300,10906701
한국팩키지,00198192,037230,29800327
한글과컴퓨터,00204262,030520,25203830
한네트,00244783,052600,11563700
한독크린텍,01069736,256150,8395000
한라IMS,00528515,092460,17617467
한빛소프트,00348292,047080,24822362
한솔아이원스,00625942,114810,29352174
한솔인티큐브,00470829,070590,13879521
한송네오텍,01101722,226440,59096776
한스바이오메드,00349060,042520,10102981
한양디지텍,00488989,078350,15244382
한양이엔지,00216762,045100,18000000
한일단조,00162832,024740,30139419
한일사료,00162911,005860,39403685
한일진공,00809429,123840,87102555
한일화학,00267979,007770,3510000
한창산업,00202839,079170,5200000
한컴위드,00363592,054920,28217081
한탑,00140566,002680,29994817
한화플러스제2호스팩,01572489,386580,4160000
한화플러스제3호스팩,01663055,430460,5920000
해성산업,00219361,034810,26356298
해성옵틱스,00483735,076610,117228794
해성티피씨,00453442,059270,9615450
핸디소프트,00793155,220180,19408000
헝셩그룹,01160512,900270,82824858
헥토이노베이션,01013311,214180,13257185
헥토파이낸셜,00763701,234340,9453000
헬릭스미스,00359395,084990,37689326
현대공업,00164502,170030,15340000
현대무벡스,01358463,319400,114981158
현대바이오랜드,00347062,052260,15000000
현대바이오,00313649,048410,39682708
현대에버다임,00228536,041440,17915944
현대에이치티,00255044,039010,8625000
현대이지웰,00656951,090850,23746361
현우산업,00367455,092300,18672816
협진,00808068,138360,34611984
형지I&C,00142713,011080,13004549
홈센타홀딩스,00288495,060560,127669525
홈캐스트,00385336,064240,35038012
